prize,security_code,manual_code
0,T00012400100004420081515724230,1515724230
20,T00012400100004420090333244258,0333244258
0,T00012400100004420100560366988,0560366988
20,T00012400100004420119341256884,9341256884
0,T00012400100004420128311529574,8311529574
0,T00012400100004420132936195574,2936195574
0,T00012400100004420143591544258,3591544258
0,T00012400100004420151309485533,1309485533
0,T00012400100004420160070610396,0070610396
10,T00012400100004420179906869274,9906869274
0,T00012400100004420185170866461,5170866461
0,T00012400100004420191342138212,1342138212
0,T00012400100004420201936979318,1936979318
0,T00012400100004420217072699674,7072699674
10,T00012400100004420228567698897,8567698897
0,T00012400100004420236595085068,6595085068
0,T00012400100004420247821279900,7821279900
0,T00012400100004420254414697030,4414697030
20,T00012400100004420267280850086,7280850086
0,T00012400100004420273515184521,3515184521
0,T00012400100004420284081424296,4081424296
0,T00012400100004420290094054557,0094054557
0,T00012400100004420300404856224,0404856224
0,T00012400100004420314618526949,4618526949
10,T00012400100004420322212071216,2212071216
0,T00012400100004420331003262653,1003262653
0,T00012400100004420341757916124,1757916124
0,T00012400100004420353072093171,3072093171
0,T00012400100004420363682797127,3682797127
0,T00012400100004420372474295936,2474295936
0,T00012400100004420385933679159,5933679159
10,T00012400100004420396773452485,6773452485
0,T00012400100004420406449276582,6449276582
0,T00012400100004420415957694109,5957694109
0,T00012400100004420429438793968,9438793968
50,T00012400100004420439689250340,9689250340
0,T00012400100004420442351732207,2351732207
0,T00012400100004420456190823278,6190823278
0,T00012400100004420462146412194,2146412194
0,T00012400100004420476748137913,6748137913
0,T00012400100004420482782722247,2782722247
20,T00012400100004420497936827326,7936827326
0,T00012400100004420501508167412,1508167412
0,T00012400100004420519224882224,9224882224
10,T00012400100004420522436356876,2436356876
0,T00012400100004420533196363177,3196363177
0,T00012400100004420544136078765,4136078765
0,T00012400100004420552792489840,2792489840
100,T00012400100004420560051269594,0051269594
0,T00012400100004420578113323446,8113323446
0,T00012400100004420582499261177,2499261177
0,T00012400100004420595798139828,5798139828
0,T00012400100004420605062151915,5062151915
0,T00012400100004420613202785166,3202785166
10,T00012400100004420629639881531,9639881531
0,T00012400100004420630084784433,0084784433
0,T00012400100004420642328186762,2328186762
0,T00012400100004420656834737142,6834737142
10,T00012400100004420663251100248,3251100248
0,T00012400100004420670578969085,0578969085
0,T00012400100004420680199030383,0199030383
0,T00012400100004420690752618563,0752618563
0,T00012400100004420700256773221,0256773221
0,T00012400100004420710740909282,0740909282
0,T00012400100004420729976759452,9976759452
20,T00012400100004420735715923307,5715923307
0,T00012400100004420741398297153,1398297153
0,T00012400100004420751986272528,1986272528
0,T00012400100004420767609959540,7609959540
10,T00012400100004420778823966130,8823966130
0,T00012400100004420785093771102,5093771102
0,T00012400100004420791449460437,1449460437
0,T00012400100004420802997109202,2997109202
0,T00012400100004420812879464576,2879464576
10,T00012400100004420829463876988,9463876988
0,T00012400100004420830192865470,0192865470
0,T00012400100004420840368623903,0368623903
0,T00012400100004420856883494571,6883494571
0,T00012400100004420865165297944,5165297944
0,T00012400100004420876784805797,6784805797
20,T00012400100004420881012404644,1012404644
0,T00012400100004420895544932576,5544932576
0,T00012400100004420905593656248,5593656248
0,T00012400100004420913755051832,3755051832
0,T00012400100004420921049992383,1049992383
0,T00012400100004420932976758772,2976758772
0,T00012400100004420947373910575,7373910575
10,T00012400100004420955570431072,5570431072
0,T00012400100004420960315492393,0315492393
0,T00012400100004420971603993036,1603993036
0,T00012400100004420984703507616,4703507616
0,T00012400100004420991721048701,1721048701
10,T00012400100004421003816324023,3816324023
0,T00012400100004430010345364788,0345364788
0,T00012400100004430022686568072,2686568072
0,T00012400100004430037282788264,7282788264
0,T00012400100004430046451501156,6451501156
20,T00012400100004430053112542489,3112542489
0,T00012400100004430069139364024,9139364024
10,T00012400100004430077106520147,7106520147
0,T00012400100004430088289984290,8289984290
0,T00012400100004430094752819311,4752819311
0,T00012400100004430106259864246,6259864246
0,T00012400100004430115372785081,5372785081
10,T00012400100004430128702593448,8702593448
0,T00012400100004430130631508120,0631508120
0,T00012400100004430147712457959,7712457959
0,T00012400100004430156126764211,6126764211
0,T00012400100004430162326494234,2326494234
0,T00012400100004430174124227920,4124227920
0,T00012400100004430186651306639,6651306639
20,T00012400100004430193191665143,3191665143
0,T00012400100004430200547526972,0547526972
0,T00012400100004430215737148610,5737148610
10,T00012400100004430224152382077,4152382077
0,T00012400100004430231863078458,1863078458
0,T00012400100004430245135158308,5135158308
0,T00012400100004430253437989204,3437989204
0,T00012400100004430266516300603,6516300603
0,T00012400100004430270208702986,0208702986
0,T00012400100004430286941523793,6941523793
0,T00012400100004430291666116254,1666116254
10,T00012400100004430307922712270,7922712270
0,T00012400100004430311272895609,1272895609
0,T00012400100004430327940511097,7940511097
100,T00012400100004430336262546595,6262546595
0,T00012400100004430346259862865,6259862865
0,T00012400100004430354239334685,4239334685
0,T00012400100004430368634676881,8634676881
0,T00012400100004430377312546885,7312546885
0,T00012400100004430386524213460,6524213460
10,T00012400100004430390092049523,0092049523
0,T00012400100004430404132323899,4132323899
0,T00012400100004430415808335838,5808335838
20,T00012400100004430420155524061,0155524061
0,T00012400100004430433239666099,3239666099
0,T00012400100004430441182269242,1182269242
0,T00012400100004430452911316677,2911316677
0,T00012400100004430464744052072,4744052072
0,T00012400100004430478238326296,8238326296
10,T00012400100004430488098964279,8098964279
0,T00012400100004430492748662655,2748662655
0,T00012400100004430508651126971,8651126971
0,T00012400100004430515172735934,5172735934
0,T00012400100004430523047694772,3047694772
0,T00012400100004430539058766232,9058766232
0,T00012400100004430545303563941,5303563941
10,T00012400100004430556658696095,6658696095
10,T00012400100004430560151818600,0151818600
0,T00012400100004430579767712032,9767712032
0,T00012400100004430585450204984,5450204984
0,T00012400100004430593573476504,3573476504
0,T00012400100004430600236454488,0236454488
0,T00012400100004430613624262866,3624262866
50,T00012400100004430623119033196,3119033196
0,T00012400100004430634625603020,4625603020
0,T00012400100004430643349715079,3349715079
0,T00012400100004430654330906174,4330906174
0,T00012400100004430665391799330,5391799330
0,T00012400100004430672849462384,2849462384
10,T00012400100004430688742563123,8742563123
0,T00012400100004430691309294957,1309294957
0,T00012400100004430703386817339,3386817339
0,T00012400100004430712789716396,2789716396
0,T00012400100004430721641187212,1641187212
0,T00012400100004430732751696575,2751696575
0,T00012400100004430744576557953,4576557953
20,T00012400100004430756031566980,6031566980
10,T00012400100004430761743447136,1743447136
0,T00012400100004430775185266129,5185266129
0,T00012400100004430789198893894,9198893894
0,T00012400100004430799752725198,9752725198
0,T00012400100004430808354604035,8354604035
0,T00012400100004430817339359220,7339359220
0,T00012400100004430821232372817,1232372817
0,T00012400100004430836459104631,6459104631
10,T00012400100004430842860893750,2860893750
0,T00012400100004430852827137741,2827137741
200,T00012400100004430866767020383,6767020383
0,T00012400100004430874850027552,4850027552
0,T00012400100004430887232639341,7232639341
10,T00012400100004430895259830656,5259830656
0,T00012400100004430909012667875,9012667875
20,T00012400100004430910452789975,0452789975
0,T00012400100004430923806892129,3806892129
0,T00012400100004430934618704600,4618704600
0,T00012400100004430946424560502,6424560502
0,T00012400100004430959827197080,9827197080
0,T00012400100004430964371323796,4371323796
0,T00012400100004430979295276286,9295276286
20,T00012400100004430980218280328,0218280328
0,T00012400100004430992636234168,2636234168
0,T00012400100004431006054589183,6054589183
0,T00012400100004440012003257094,2003257094
0,T00012400100004440021077987417,1077987417
10,T00012400100004440033160084821,3160084821
0,T00012400100004440047391699341,7391699341
0,T00012400100004440059176544433,9176544433
0,T00012400100004440063689101292,3689101292
0,T00012400100004440079227041867,9227041867
0,T00012400100004440083017323379,3017323379
20,T00012400100004440094184151320,4184151320
0,T00012400100004440100183714356,0183714356
0,T00012400100004440113226430472,3226430472
100,T00012400100004440123430806882,3430806882
0,T00012400100004440135686732629,5686732629
0,T00012400100004440147596197962,7596197962
0,T00012400100004440159865429758,9865429758
0,T00012400100004440168534191785,8534191785
10,T00012400100004440171067729391,1067729391
0,T00012400100004440183280852429,3280852429
0,T00012400100004440198585048677,8585048677
0,T00012400100004440202039616681,2039616681
0,T00012400100004440215876566331,5876566331
0,T00012400100004440226814960875,6814960875
20,T00012400100004440230925830171,0925830171
0,T00012400100004440241141493561,1141493561
0,T00012400100004440256751707690,6751707690
0,T00012400100004440266768604456,6768604456
0,T00012400100004440274674037583,4674037583
20,T00012400100004440285478126506,5478126506
0,T00012400100004440295535149612,5535149612
0,T00012400100004440303440599981,3440599981
0,T00012400100004440315972434668,5972434668
0,T00012400100004440321873954434,1873954434
0,T00012400100004440337403058977,7403058977
10,T00012400100004440342414220728,2414220728
0,T00012400100004440354075652618,4075652618
0,T00012400100004440360279051074,0279051074
0,T00012400100004440372176205555,2176205555
0,T00012400100004440384331513592,4331513592
10,T00012400100004440394202804170,4202804170
0,T00012400100004440404554936005,4554936005
0,T00012400100004440416438448549,6438448549
10,T00012400100004440422945376904,2945376904
0,T00012400100004440431244245743,1244245743
0,T00012400100004440441704756768,1704756768
0,T00012400100004440452427848054,2427848054
10,T00012400100004440465780707163,5780707163
0,T00012400100004440478526255912,8526255912
0,T00012400100004440487732565465,7732565465
0,T00012400100004440493978752217,3978752217
0,T00012400100004440508634903822,8634903822
0,T00012400100004440518549212093,8549212093
0,T00012400100004440521163522794,1163522794
0,T00012400100004440533048537546,3048537546
10,T00012400100004440546123967066,6123967066
0,T00012400100004440559691587925,9691587925
0,T00012400100004440562618572658,2618572658
10,T00012400100004440573026992637,3026992637
0,T00012400100004440586332050445,6332050445
0,T00012400100004440593401383993,3401383993
0,T00012400100004440602236256666,2236256666
0,T00012400100004440610305289093,0305289093
0,T00012400100004440623305297007,3305297007
0,T00012400100004440633223584501,3223584501
50,T00012400100004440640479500030,0479500030
0,T00012400100004440653265279198,3265279198
0,T00012400100004440665761619734,5761619734
10,T00012400100004440674264835526,4264835526
0,T00012400100004440683741230774,3741230774
0,T00012400100004440696098248520,6098248520
0,T00012400100004440705854632725,5854632725
20,T00012400100004440718306856808,8306856808
0,T00012400100004440729515117556,9515117556
0,T00012400100004440739259373459,9259373459
0,T00012400100004440741290093203,1290093203
0,T00012400100004440756608870452,6608870452
10,T00012400100004440769694553948,9694553948
0,T00012400100004440771402148448,1402148448
0,T00012400100004440788703379045,8703379045
0,T00012400100004440792835981038,2835981038
200,T00012400100004440800865303676,0865303676
0,T00012400100004440814087806548,4087806548
0,T00012400100004440822932147329,2932147329
20,T00012400100004440838436993930,8436993930
0,T00012400100004440849499208519,9499208519
0,T00012400100004440851171542688,1171542688
0,T00012400100004440867254534412,7254534412
20,T00012400100004440878163215845,8163215845
0,T00012400100004440885714987965,5714987965
0,T00012400100004440892962536733,2962536733
